Start score: 70.439067976232 | combos=60 | rounds=5000
[063] NEW BEST 70.439049766767 (n=1200 r=79) t=211.5m
[064] NEW BEST 70.439049589217 (n=1200 r=83) t=214.6m
[065] NEW BEST 70.439049415283 (n=1200 r=89) t=217.4m
[066] NEW BEST 70.439048636790 (n=1200 r=97) t=220.5m
[067] NEW BEST 70.439048626128 (n=1200 r=101) t=224.0m
[068] NEW BEST 70.439048607998 (n=1200 r=103) t=227.3m
[069] NEW BEST 70.439048560435 (n=1200 r=107) t=230.5m
[070] NEW BEST 70.439048449857 (n=1200 r=109) t=234.2m
[071] NEW BEST 70.439048311839 (n=1200 r=113) t=237.7m
[072] NEW BEST 70.439048228681 (n=1200 r=127) t=241.7m
[073] NEW BEST 70.439048105717 (n=1200 r=131) t=245.8m
[074] NEW BEST 70.439048058922 (n=1200 r=137) t=250.2m
[075] NEW BEST 70.439047945615 (n=1200 r=139) t=254.6m
[076] NEW BEST 70.439047714439 (n=1500 r=71) t=257.2m
[077] NEW BEST 70.439047668587 (n=1500 r=73) t=259.6m
[078] NEW BEST 70.439047108131 (n=1500 r=79) t=262.3m
[079] NEW BEST 70.439047101259 (n=1500 r=83) t=265.3m
[080] NEW BEST 70.439047098454 (n=1500 r=89) t=268.2m
[081] NEW BEST 70.439047080315 (n=1500 r=97) t=271.4m
[082] NEW BEST 70.439047080230 (n=1500 r=101) t=274.8m
[083] NEW BEST 70.439047037214 (n=1500 r=103) t=278.1m
[084] NEW BEST 70.439046889467 (n=1500 r=107) t=281.6m
[085] NEW BEST 70.439046459302 (n=1500 r=109) t=285.1m
[086] NEW BEST 70.439046292242 (n=1500 r=113) t=289.0m
[087] NEW BEST 70.439046103521 (n=1500 r=127) t=292.9m
[088] NEW BEST 70.439046089715 (n=1500 r=131) t=297.5m
[089] keep 70.439046089715 (cand 70.439046089715) n=1500 r=137
[090] NEW BEST 70.439045874358 (n=1500 r=139) t=306.3m
[091] NEW BEST 70.439045405979 (n=1800 r=71) t=308.8m
[092] NEW BEST 70.439044740978 (n=1800 r=73) t=311.3m
[093] NEW BEST 70.439044636512 (n=1800 r=79) t=314.5m
[094] NEW BEST 70.439044487582 (n=1800 r=83) t=317.0m
[095] NEW BEST 70.439044291169 (n=1800 r=89) t=320.3m
[096] NEW BEST 70.439044211463 (n=1800 r=97) t=323.6m
[097] NEW BEST 70.439043823801 (n=1800 r=101) t=327.0m
[098] NEW BEST 70.439043572368 (n=1800 r=103) t=330.7m
[099] NEW BEST 70.439043448143 (n=1800 r=107) t=334.3m
[100] NEW BEST 70.439043416090 (n=1800 r=109) t=337.8m
[101] NEW BEST 70.439043352073 (n=1800 r=113) t=342.0m
[102] NEW BEST 70.439043315568 (n=1800 r=127) t=345.9m
[103] invalid n=1800 r=131: Overlapping trees in group 053
[104] NEW BEST 70.439043313817 (n=1800 r=137) t=354.4m
[105] NEW BEST 70.439042814628 (n=1800 r=139) t=359.2m
[106] keep 70.439042814628 (cand 70.439042814628) n=2000 r=71
[107] NEW BEST 70.439042418954 (n=2000 r=73) t=364.3m
[108] keep 70.439042418954 (cand 70.439042418954) n=2000 r=79
[109] keep 70.439042418954 (cand 70.439042418954) n=2000 r=83
[110] invalid n=2000 r=89: Overlapping trees in group 023
[111] invalid n=2000 r=97: Overlapping trees in group 200
[112] NEW BEST 70.439042019069 (n=2000 r=101) t=379.4m
[113] NEW BEST 70.439041928677 (n=2000 r=103) t=383.3m
[114] NEW BEST 70.439041849966 (n=2000 r=107) t=386.7m
[115] NEW BEST 70.439041706572 (n=2000 r=109) t=390.6m
[116] NEW BEST 70.439041706509 (n=2000 r=113) t=394.4m
[117] keep 70.439041706509 (cand 70.439041706509) n=2000 r=127
[118] invalid n=2000 r=131: Overlapping trees in group 200
[119] invalid n=2000 r=137: Overlapping trees in group 200
[120] NEW BEST 70.439041654071 (n=2000 r=139) t=412.3m
[121] NEW BEST 70.439041459876 (n=1200 r=71) t=414.6m
[122] NEW BEST 70.439041257407 (n=1200 r=73) t=417.0m
[123] NEW BEST 70.439041217587 (n=1200 r=79) t=419.8m
[124] NEW BEST 70.439041070839 (n=1200 r=83) t=422.5m
[125] NEW BEST 70.439041043209 (n=1200 r=89) t=425.5m
[126] NEW BEST 70.439041041854 (n=1200 r=97) t=428.8m
[127] NEW BEST 70.439040662281 (n=1200 r=101) t=432.1m
[128] keep 70.439040662281 (cand 70.439040662281) n=1200 r=103
[129] NEW BEST 70.439040613220 (n=1200 r=107) t=438.9m
[130] NEW BEST 70.439040589376 (n=1200 r=109) t=442.3m
[131] NEW BEST 70.439040588180 (n=1200 r=113) t=446.3m
[132] NEW BEST 70.439040572755 (n=1200 r=127) t=449.9m
[133] NEW BEST 70.439040446619 (n=1200 r=131) t=454.0m
[134] NEW BEST 70.439040419887 (n=1200 r=137) t=458.1m
[135] NEW BEST 70.439040419742 (n=1200 r=139) t=462.4m
[136] NEW BEST 70.439040377742 (n=1500 r=71) t=464.9m
[137] NEW BEST 70.439040245605 (n=1500 r=73) t=467.3m
[138] NEW BEST 70.439040041344 (n=1500 r=79) t=469.6m
[139] keep 70.439040041344 (cand 70.439040041344) n=1500 r=83
[140] NEW BEST 70.439039833658 (n=1500 r=89) t=475.5m
[141] NEW BEST 70.439039617464 (n=1500 r=97) t=478.6m
[142] NEW BEST 70.439039074834 (n=1500 r=101) t=481.9m
[143] NEW BEST 70.439038832820 (n=1500 r=103) t=485.4m
[144] NEW BEST 70.439038805166 (n=1500 r=107) t=488.6m
[145] NEW BEST 70.439038613624 (n=1500 r=109) t=492.2m
[146] NEW BEST 70.439038131927 (n=1500 r=113) t=495.9m
[147] NEW BEST 70.439038102585 (n=1500 r=127) t=499.8m
[148] NEW BEST 70.439038023728 (n=1500 r=131) t=504.2m
[149] NEW BEST 70.439037669556 (n=1500 r=137) t=508.2m
[150] NEW BEST 70.439037540285 (n=1500 r=139) t=512.8m
[151] NEW BEST 70.439037413603 (n=1800 r=71) t=515.3m
[152] NEW BEST 70.439037389700 (n=1800 r=73) t=518.0m
[153] NEW BEST 70.439037389221 (n=1800 r=79) t=520.9m
[154] NEW BEST 70.439037150146 (n=1800 r=83) t=523.6m
[155] keep 70.439037150146 (cand 70.439037150146) n=1800 r=89
[156] NEW BEST 70.439037058234 (n=1800 r=97) t=530.1m
[157] NEW BEST 70.439037057124 (n=1800 r=101) t=533.6m
[158] NEW BEST 70.439037001709 (n=1800 r=103) t=537.0m
[159] NEW BEST 70.439036854228 (n=1800 r=107) t=540.8m
[160] NEW BEST 70.439036454431 (n=1800 r=109) t=544.1m
[161] NEW BEST 70.439036124581 (n=1800 r=113) t=547.8m
[162] NEW BEST 70.439036043568 (n=1800 r=127) t=552.0m
[163] NEW BEST 70.439035880721 (n=1800 r=131) t=556.2m
[164] NEW BEST 70.439035852101 (n=1800 r=137) t=560.5m
[165] NEW BEST 70.439035738338 (n=1800 r=139) t=565.2m
[166] keep 70.439035738338 (cand 70.439035738338) n=2000 r=71
[167] invalid n=2000 r=73: Overlapping trees in group 023
[168] invalid n=2000 r=79: Overlapping trees in group 200
[169] NEW BEST 70.439035651003 (n=2000 r=83) t=575.8m
[170] invalid n=2000 r=89: Overlapping trees in group 023
[171] invalid n=2000 r=97: Overlapping trees in group 200
[172] NEW BEST 70.439035552428 (n=2000 r=101) t=585.1m
[173] invalid n=2000 r=103: Overlapping trees in group 200
[174] invalid n=2000 r=107: Overlapping trees in group 200
[175] invalid n=2000 r=109: Overlapping trees in group 200
[176] NEW BEST 70.439035436643 (n=2000 r=113) t=599.5m
[177] keep 70.439035436643 (cand 70.439035436643) n=2000 r=127
[178] invalid n=2000 r=131: Overlapping trees in group 200
[179] invalid n=2000 r=137: Overlapping trees in group 200
[180] NEW BEST 70.439035381289 (n=2000 r=139) t=616.9m
[181] NEW BEST 70.439035327469 (n=1200 r=71) t=619.1m
[182] NEW BEST 70.439034235473 (n=1200 r=73) t=621.8m
[183] NEW BEST 70.439034207680 (n=1200 r=79) t=624.3m
[184] NEW BEST 70.439034052918 (n=1200 r=83) t=627.0m
[185] NEW BEST 70.439034049316 (n=1200 r=89) t=629.9m
[186] keep 70.439034049316 (cand 70.439034049316) n=1200 r=97
[187] NEW BEST 70.439033973675 (n=1200 r=101) t=636.1m
[188] NEW BEST 70.439033660163 (n=1200 r=103) t=639.5m
[189] keep 70.439033660163 (cand 70.439033660163) n=1200 r=107
[190] keep 70.439033660163 (cand 70.439033660163) n=1200 r=109
[191] keep 70.439033660163 (cand 70.439033660163) n=1200 r=113
[192] NEW BEST 70.439033632790 (n=1200 r=127) t=653.6m
[193] NEW BEST 70.439033617762 (n=1200 r=131) t=657.7m
[194] NEW BEST 70.439033581419 (n=1200 r=137) t=662.0m
[195] NEW BEST 70.439033550021 (n=1200 r=139) t=665.9m
[196] NEW BEST 70.439033500312 (n=1500 r=71) t=668.8m
[197] NEW BEST 70.439033460270 (n=1500 r=73) t=671.1m
[198] NEW BEST 70.439033407832 (n=1500 r=79) t=673.6m
[199] NEW BEST 70.439032941064 (n=1500 r=83) t=676.8m
[200] NEW BEST 70.439032899527 (n=1500 r=89) t=679.5m
[201] NEW BEST 70.439032861480 (n=1500 r=97) t=682.8m
[202] keep 70.439032861480 (cand 70.439032861480) n=1500 r=101
[203] NEW BEST 70.439032747106 (n=1500 r=103) t=689.4m
[204] keep 70.439032747106 (cand 70.439032747106) n=1500 r=107
[205] keep 70.439032747106 (cand 70.439032747106) n=1500 r=109
[206] NEW BEST 70.439032590090 (n=1500 r=113) t=700.2m
[207] keep 70.439032590090 (cand 70.439032590090) n=1500 r=127
[208] keep 70.439032590090 (cand 70.439032590090) n=1500 r=131
[209] NEW BEST 70.439032564684 (n=1500 r=137) t=712.8m
